rank,age,nationality,name,pos,GP,G,A,P,PIM,plusMinus,PPG,SHG,GWG,GGP,AGP,PGP
896,19,CH,Mirco Müller,D,3,1,0,1,4,-2,1,0,,0.333,0,0.333
897,23,CA,Adam Hughesman,F,3,1,0,1,0,2,0,0,,0.333,0,0.333
898,20,CA,Erik Bradford,F,3,1,0,1,0,0,0,0,,0.333,0,0.333
899,30,US,David Booth,F,2,1,0,1,2,-1,1,0,,0.5,0,0.5
900,27,CZ,Jakub Kindl,D,2,1,0,1,2,2,0,0,,0.5,0,0.5
901,19,CA,Tyler Bertuzzi,F,2,1,0,1,0,-2,0,0,,0.5,0,0.5
902,18,CA,Haydn Fleury,D,1,1,0,1,0,-1,1,0,,1,0,1
903,21,US,Connor Hellebuyck,G,58,0,1,1,0,,0,0,0,0,0.017,0.017
904,33,DE,Rob Zepp,G,47,0,1,1,4,,0,0,0,0,0.021,0.021
905,22,LV,Kristers Gudlevskis,G,46,0,1,1,0,,0,0,0,0,0.022,0.022
906,24,CA,Kevin Poulin,G,45,0,1,1,23,,0,0,0,0,0.022,0.022
907,22,FI,Christopher Gibson,G,45,0,1,1,2,,0,0,0,0,0.022,0.022
908,27,FI,Jussi Rynnäs,G,39,0,1,1,0,,0,0,0,0,0.026,0.026
909,21,RU,Andrei Makarov,G,39,0,1,1,2,,0,0,0,0,0.026,0.026
910,31,CA,Matt Climie,G,37,0,1,1,4,,0,0,0,0,0.027,0.027
911,27,US,Jeff Zatkoff,G,37,0,1,1,4,,0,0,0,0,0.027,0.027
912,22,US,Michael Houser,G,37,0,1,1,0,,0,0,0,0,0.027,0.027
913,22,CA,Scott Wedgewood,G,36,0,1,1,0,,0,0,0,0,0.028,0.028
914,22,US,Jack Campbell,G,35,0,1,1,4,,0,0,0,0,0.029,0.029
915,28,CA,Brad Thiessen,G,34,0,1,1,0,,0,0,0,0,0.029,0.029
916,20,US,Anthony Stolarz,G,31,0,1,1,2,,0,0,0,0,0.032,0.032
917,26,US,Will Weber,D,30,0,1,1,60,1,0,0,,0,0.033,0.033
918,37,US,Scott Clemmensen,G,27,0,1,1,0,,0,0,0,0,0.037,0.037
919,22,US,Pheonix Copley,G,26,0,1,1,15,,0,0,0,0,0.038,0.038
920,26,CA,Andrew Hammond,G,25,0,1,1,0,,0,0,0,0,0.04,0.04
921,23,CA,Jared Coreau,G,25,0,1,1,4,,0,0,0,0,0.04,0.04
922,27,CA,Frazer McLaren,F,22,0,1,1,62,0,0,0,,0,0.045,0.045
923,22,CA,Joe Basaraba,F,22,0,1,1,8,-2,0,0,,0,0.045,0.045
924,30,CA,Eric Neilson,F,20,0,1,1,62,-6,0,0,,0,0.05,0.05
925,28,FR,Benjamin Dieude-Fauvel,D,20,0,1,1,10,-9,0,0,,0,0.05,0.05
926,25,US,Tony Turgeon,F,18,0,1,1,50,-3,0,0,,0,0.056,0.056
927,21,US,Lukas Sutter,F,17,0,1,1,44,-1,0,0,,0,0.059,0.059
928,22,FI,Sami Aittokallio,G,16,0,1,1,0,,0,0,0,0,0.063,0.063
929,22,US,Austin Levi,D,15,0,1,1,6,-6,0,0,,0,0.067,0.067
930,27,CA,Shane Bakker,F,15,0,1,1,37,1,0,0,,0,0.067,0.067
931,22,CA,Stefan Fournier,F,14,0,1,1,14,-2,0,0,,0,0.071,0.071
932,23,CA,Andrew Johnston,F,14,0,1,1,2,-6,0,0,,0,0.071,0.071
933,22,CZ,Petr Mrazek,G,13,0,1,1,6,,0,0,0,0,0.077,0.077
934,24,CA,Nicolas Deschamps,F,12,0,1,1,2,-2,0,0,,0,0.083,0.083
935,22,CA,Gabriel Desjardins,F,12,0,1,1,4,-6,0,0,,0,0.083,0.083
936,25,CA,Kellan Lain,F,12,0,1,1,24,1,0,0,,0,0.083,0.083
937,21,CA,Clark Seymour,D,12,0,1,1,13,-1,0,0,,0,0.083,0.083
938,24,US,Shawn Szydlowski,F,11,0,1,1,7,-1,0,0,,0,0.091,0.091
939,21,US,John Gibson,G,11,0,1,1,6,,0,0,0,0,0.091,0.091
940,24,CA,Taylor Stefishen,F,10,0,1,1,0,-1,0,0,,0,0.1,0.1
941,23,CA,Matt Prapavessis,D,10,0,1,1,2,-3,0,0,,0,0.1,0.1
942,24,US,Greg Wolfe,F,9,0,1,1,2,-2,0,0,,0,0.111,0.111
943,20,CA,Jack Rodewald,F,9,0,1,1,2,1,0,0,,0,0.111,0.111
944,25,CA,Keith Aulie,D,8,0,1,1,0,-6,0,0,,0,0.125,0.125
945,24,CA,Matt Garbowsky,F,8,0,1,1,0,-3,0,0,,0,0.125,0.125
946,22,US,Josiah Didier,D,8,0,1,1,5,0,0,0,,0,0.125,0.125
947,22,CA,Maxim Lamarche,D,7,0,1,1,4,0,0,0,,0,0.143,0.143
948,24,US,Rocco Carzo,F,7,0,1,1,2,-3,0,0,,0,0.143,0.143
949,19,CA,Jackson Houck,F,7,0,1,1,0,1,0,0,,0,0.143,0.143
950,23,CA,Maxime Clermont,G,6,0,1,1,0,,0,0,0,0,0.167,0.167
951,24,CA,Nathan Moon,F,6,0,1,1,0,-2,0,0,,0,0.167,0.167
952,25,CA,Jason Bast,F,6,0,1,1,0,0,0,0,,0,0.167,0.167
953,25,CA,Joe Perry,F,6,0,1,1,11,-1,0,0,,0,0.167,0.167
954,22,CA,Peter Stoykewych,D,6,0,1,1,11,-1,0,0,,0,0.167,0.167
955,24,US,Rick Pinkston,D,6,0,1,1,2,0,0,0,,0,0.167,0.167
956,18,CA,Eric Cornel,F,6,0,1,1,0,-2,0,0,,0,0.167,0.167
957,30,CA,Ryan Jones,F,5,0,1,1,9,-2,0,0,,0,0.2,0.2
958,20,FI,Esa Lindell,D,5,0,1,1,2,0,0,0,,0,0.2,0.2
959,24,CA,Darcy Kuemper,G,5,0,1,1,2,,0,0,0,0,0.2,0.2
960,22,CA,Josh Nicholls,F,5,0,1,1,0,-1,0,0,,0,0.2,0.2
961,24,CA,Brett Cameron,F,5,0,1,1,6,0,0,0,,0,0.2,0.2
962,35,SE,Henrik Tallinder,D,4,0,1,1,0,1,0,0,,0,0.25,0.25
963,24,FI,Juho Olkinuora,G,4,0,1,1,0,,0,0,0,0,0.25,0.25
964,26,US,Drew MacKenzie,D,4,0,1,1,0,2,0,0,,0,0.25,0.25
965,20,US,Brett Pesce,D,4,0,1,1,6,2,0,0,,0,0.25,0.25
966,25,US,Jake Parenteau,D,4,0,1,1,2,-1,0,0,,0,0.25,0.25
967,18,CA,Roland McKeown,D,4,0,1,1,0,3,0,0,,0,0.25,0.25
968,19,FI,Alex Lintuniemi,D,4,0,1,1,0,-1,0,0,,0,0.25,0.25
969,23,FI,Frans Tuohimaa,G,3,0,1,1,0,,0,0,0,0,0.333,0.333
970,25,US,Blake Kessel,D,3,0,1,1,0,0,0,0,,0,0.333,0.333
971,22,US,Austin Czarnik,F,3,0,1,1,4,0,0,0,,0,0.333,0.333
972,24,US,Vinny Saponari,F,3,0,1,1,0,0,0,0,,0,0.333,0.333
973,27,US,Cameron Burt,D,3,0,1,1,2,-1,0,0,,0,0.333,0.333
974,29,US,Kyle Bigos,D,3,0,1,1,0,-1,0,0,,0,0.333,0.333
975,19,CA,Dillon Heatherington,D,3,0,1,1,0,1,0,0,,0,0.333,0.333
976,24,US,Steve Weinstein,D,3,0,1,1,0,-2,0,0,,0,0.333,0.333
977,24,CA,Thomas Frazee,F,3,0,1,1,4,0,0,0,,0,0.333,0.333
978,26,CA,James Sheppard,F,2,0,1,1,0,1,0,0,,0,0.5,0.5
979,21,US,Garret Sparks,G,2,0,1,1,0,,0,0,0,0,0.5,0.5
980,25,US,Eric Hartzell,G,2,0,1,1,0,,0,0,0,0,0.5,0.5
981,19,SE,Carl Dahlström,D,2,0,1,1,2,-1,0,0,,0,0.5,0.5
982,26,US,Mark Nemec,D,2,0,1,1,0,0,0,0,,0,0.5,0.5
983,25,CA,Kodie Curran,D,2,0,1,1,0,1,0,0,,0,0.5,0.5
984,19,CA,Cole Ully,F,2,0,1,1,0,1,0,0,,0,0.5,0.5
985,20,SE,Christian Djoos,D,1,0,1,1,0,0,0,0,,0,1,1
986,22,CA,Curtis Leonard,D,1,0,1,1,0,0,0,0,,0,1,1
987,23,CA,Jean-Francois Berube,G,52,0,0,0,0,,0,0,0,0,0,0
988,31,CA,Drew MacIntyre,G,51,0,0,0,4,,0,0,0,0,0,0
989,23,DE,Philipp Grubauer,G,49,0,0,0,4,,0,0,0,0,0,0
990,24,US,Mike Condon,G,48,0,0,0,0,,0,0,0,0,0,0
991,21,CA,Jordan Binnington,G,45,0,0,0,4,,0,0,0,0,0,0
992,21,CA,Jack Nevins,F,45,0,0,0,98,-13,0,0,,0,0,0
993,30,US,John Curry,G,41,0,0,0,2,,0,0,0,0,0,0
994,20,CA,Matt Murray,G,40,0,0,0,2,,0,0,0,0,0,0
995,34,CA,Dan Ellis,G,37,0,0,0,0,,0,0,0,0,0,0
996,23,FI,Joni Ortio,G,37,0,0,0,0,,0,0,0,0,0,0
997,25,US,Troy Grosenick,G,36,0,0,0,0,,0,0,0,0,0,0
998,33,CA,Yann Danis,G,35,0,0,0,0,,0,0,0,0,0,0
999,22,SE,Johan Gustafsson,G,35,0,0,0,0,,0,0,0,0,0,0
1000,21,CA,Malcolm Subban,G,35,0,0,0,0,,0,0,0,0,0,0
